,Calciatore,Ruolo,Squadra,Partite Giocate,MV,FM,Gol,Gol Subiti,Rigori,Rigori Parati,Assist,Ammonizioni,Espulsioni,QA,ExpectedCost_1000
591,Vignato S.,c,MON,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
592,Ciezkowski,p,CRE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
593,Casadei,c,INT,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,0
594,Micai,p,SAL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
595,Chiesa M.,p,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
596,Hrustic,c,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,6
597,Bondo,c,MON,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,3
598,Samek,c,LEC,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,3
599,Ilkhan,c,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,2,5
600,Degli Innocenti,c,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
601,Fazzini,c,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
602,Acella,c,CRE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
603,Tripi,c,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
604,Ellertsson,c,SPE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
605,Abankwah,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
606,Guessand A.,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
607,Saro,p,CRE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
608,Normann,c,LEC,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,6,0
609,Cabal,d,VER,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,3,5
610,Sosa,d,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,3
611,Ehizibue,d,UDI,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,7
612,Moro N.,c,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,5,8
613,Thiaw,d,MIL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,6,13
614,Guarino,d,EMP,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
615,Garbett,c,TOR,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,1,1
616,Camara Ma.,c,ROM,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,7,14
617,Lauriente',a,SAS,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,14,28
618,Oudin,c,LEC,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,5,9
619,Hendry,d,CRE,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,4,8
620,Posch,d,BOL,0,"0,0","0,0",0,0,0 / 0,0,0,0,0,8,16
